Fecha; Temperatura (°C); Humedad (%); Iluminacion
29/9/2022 15:55; 36.7°C; 32.8%; 63
29/9/2022 15:55; 36.7°C; 32.8%; 64
29/9/2022 15:55; 36.7°C; 32.9%; 63
29/9/2022 15:55; 36.6°C; 32.8%; 64
29/9/2022 15:55; 36.5°C; 32.7%; 62
29/9/2022 15:55; 36.5°C; 32.8%; 62
29/9/2022 15:55; 36.4°C; 32.9%; 62
29/9/2022 15:55; 36.3°C; 32.8%; 62
29/9/2022 15:55; 36.2°C; 32.7%; 63
29/9/2022 15:56; 36.1°C; 32.7%; 64
29/9/2022 15:56; 36.1°C; 33.0%; 65
29/9/2022 15:56; 36.0°C; 33.3%; 65
29/9/2022 15:56; 35.7°C; 33.2%; 64
29/9/2022 15:56; 35.6°C; 33.4%; 64
29/9/2022 15:56; 35.6°C; 33.7%; 65
29/9/2022 15:56; 35.5°C; 33.8%; 66
29/9/2022 15:56; 35.4°C; 34.0%; 64
29/9/2022 15:56; 35.3°C; 34.4%; 65
29/9/2022 15:56; 35.3°C; 34.4%; 65
29/9/2022 15:57; 35.3°C; 34.6%; 64
29/9/2022 15:57; 35.2°C; 34.7%; 66
29/9/2022 15:57; 35.1°C; 34.8%; 66
29/9/2022 15:57; 35.1°C; 35.2%; 66
29/9/2022 15:57; 35.1°C; 35.3%; 66
29/9/2022 15:57; 35.1°C; 35.3%; 67
29/9/2022 15:57; 35.1°C; 35.3%; 66
29/9/2022 15:57; 35.2°C; 35.3%; 67
29/9/2022 15:57; 35.2°C; 35.3%; 66
29/9/2022 15:57; 35.2°C; 35.1%; 67
29/9/2022 15:58; 35.2°C; 35.0%; 66
29/9/2022 15:58; 35.2°C; 35.0%; 65
29/9/2022 15:58; 35.1°C; 35.0%; 64
29/9/2022 15:58; 35.1°C; 35.0%; 62
29/9/2022 15:58; 35.1°C; 35.0%; 63
29/9/2022 15:58; 35.1°C; 35.1%; 62
29/9/2022 15:58; 35.1°C; 35.1%; 65
29/9/2022 15:58; 35.1°C; 35.1%; 64
29/9/2022 15:58; 35.1°C; 35.4%; 64
29/9/2022 15:58; 35.1°C; 35.6%; 62
29/9/2022 15:59; 35.1°C; 35.6%; 62
29/9/2022 15:59; 35.0°C; 35.6%; 60
29/9/2022 15:59; 34.9°C; 35.6%; 59
29/9/2022 15:59; 34.8°C; 35.6%; 60
29/9/2022 15:59; 34.8°C; 35.4%; 60
29/9/2022 15:59; 34.8°C; 35.4%; 59
29/9/2022 15:59; 34.7°C; 35.3%; 58
29/9/2022 15:59; 34.7°C; 35.4%; 58
29/9/2022 15:59; 34.7°C; 35.4%; 60
29/9/2022 15:59; 34.7°C; 35.5%; 58
29/9/2022 16:0; 34.7°C; 35.7%; 58
29/9/2022 16:0; 34.7°C; 35.8%; 58
29/9/2022 16:0; 34.7°C; 35.9%; 58
29/9/2022 16:0; 34.7°C; 36.0%; 58
29/9/2022 16:0; 34.7°C; 36.0%; 57
29/9/2022 16:0; 34.7°C; 36.1%; 57
29/9/2022 16:0; 34.7°C; 36.2%; 58
29/9/2022 16:0; 34.7°C; 36.2%; 57
29/9/2022 16:0; 34.7°C; 36.1%; 57
29/9/2022 16:0; 34.6°C; 36.0%; 57
29/9/2022 16:1; 34.6°C; 36.0%; 56
29/9/2022 16:1; 34.6°C; 36.0%; 56
29/9/2022 16:1; 34.7°C; 36.1%; 57
29/9/2022 16:1; 34.7°C; 36.2%; 56
29/9/2022 16:1; 34.6°C; 36.4%; 57
29/9/2022 16:1; 34.6°C; 36.9%; 56
29/9/2022 16:1; 34.6°C; 36.7%; 56
29/9/2022 16:1; 34.5°C; 36.7%; 56
29/9/2022 16:1; 34.4°C; 36.8%; 56
29/9/2022 16:1; 34.3°C; 37.0%; 56
29/9/2022 16:2; 34.3°C; 37.4%; 56
29/9/2022 16:2; 34.1°C; 37.4%; 56
29/9/2022 16:2; 34.0°C; 37.6%; 56
29/9/2022 16:2; 34.0°C; 37.8%; 56
29/9/2022 16:2; 33.9°C; 38.0%; 56
29/9/2022 16:2; 33.8°C; 38.0%; 56
29/9/2022 16:2; 33.8°C; 38.0%; 55
29/9/2022 16:2; 33.8°C; 38.1%; 56
29/9/2022 16:2; 33.7°C; 38.1%; 55
29/9/2022 16:2; 33.8°C; 38.2%; 56
29/9/2022 16:3; 33.8°C; 38.2%; 55
29/9/2022 16:3; 33.8°C; 38.0%; 56
29/9/2022 16:3; 33.8°C; 37.9%; 55
29/9/2022 16:3; 33.8°C; 37.8%; 54
29/9/2022 16:3; 33.8°C; 37.6%; 55
29/9/2022 16:3; 33.8°C; 37.3%; 55
29/9/2022 16:3; 33.8°C; 37.2%; 55
29/9/2022 16:3; 33.8°C; 37.3%; 55
29/9/2022 16:3; 33.8°C; 37.3%; 54
29/9/2022 16:3; 33.8°C; 37.3%; 54
29/9/2022 16:4; 33.8°C; 37.3%; 54
29/9/2022 16:4; 33.8°C; 37.3%; 54
29/9/2022 16:4; 33.8°C; 37.3%; 55
29/9/2022 16:4; 33.8°C; 37.4%; 54
29/9/2022 16:4; 33.8°C; 37.3%; 54
29/9/2022 16:4; 33.8°C; 36.3%; 54
29/9/2022 16:4; 33.7°C; 35.9%; 53
29/9/2022 16:4; 33.7°C; 35.8%; 53
29/9/2022 16:4; 33.7°C; 35.7%; 53
29/9/2022 16:4; 33.7°C; 35.6%; 53
29/9/2022 16:5; 33.7°C; 35.6%; 53
29/9/2022 16:5; 33.7°C; 35.6%; 53
29/9/2022 16:5; 33.6°C; 35.8%; 53
29/9/2022 16:5; 33.7°C; 36.5%; 53
29/9/2022 16:5; 33.6°C; 36.6%; 52
29/9/2022 16:5; 33.6°C; 36.6%; 53
29/9/2022 16:5; 33.6°C; 36.5%; 55
29/9/2022 16:5; 33.6°C; 36.3%; 56
29/9/2022 16:5; 33.6°C; 36.5%; 57
29/9/2022 16:5; 33.5°C; 36.7%; 56
29/9/2022 16:6; 33.5°C; 36.8%; 57
29/9/2022 16:6; 33.5°C; 37.1%; 58
29/9/2022 16:6; 33.4°C; 37.2%; 58
29/9/2022 16:6; 33.4°C; 37.5%; 56
29/9/2022 16:6; 33.4°C; 36.7%; 43
29/9/2022 16:6; 33.2°C; 36.4%; 24
29/9/2022 16:6; 33.2°C; 36.4%; 28
29/9/2022 16:6; 33.2°C; 36.5%; 28
29/9/2022 16:6; 33.1°C; 36.6%; 25
29/9/2022 16:6; 33.1°C; 36.7%; 29
29/9/2022 16:7; 33.1°C; 36.7%; 21
29/9/2022 16:7; 33.1°C; 36.8%; 23
29/9/2022 16:7; 33.1°C; 36.9%; 22
29/9/2022 16:7; 33.1°C; 37.0%; 25
29/9/2022 16:7; 33.1°C; 37.0%; 26
29/9/2022 16:7; 33.2°C; 37.1%; 27
29/9/2022 16:7; 33.2°C; 37.1%; 27
29/9/2022 16:7; 33.3°C; 36.8%; 26
29/9/2022 16:7; 33.3°C; 36.5%; 26
29/9/2022 16:7; 33.3°C; 36.4%; 26
29/9/2022 16:8; 33.3°C; 36.6%; 26
29/9/2022 16:8; 33.3°C; 36.4%; 26
29/9/2022 16:8; 33.2°C; 36.3%; 24
29/9/2022 16:8; 33.2°C; 36.5%; 22
29/9/2022 16:8; 33.1°C; 36.4%; 22
29/9/2022 16:8; 33.0°C; 36.4%; 26
29/9/2022 16:8; 33.0°C; 36.6%; 21
29/9/2022 16:8; 33.0°C; 36.6%; 22
29/9/2022 16:8; 33.0°C; 36.7%; 17
29/9/2022 16:8; 33.0°C; 36.7%; 17
29/9/2022 16:9; 33.0°C; 36.7%; 19
29/9/2022 16:9; 33.0°C; 36.7%; 33
29/9/2022 16:9; 33.0°C; 36.8%; 34
29/9/2022 16:9; 33.0°C; 36.8%; 35
29/9/2022 16:9; 32.9°C; 36.8%; 40
29/9/2022 16:9; 32.9°C; 36.7%; 40
29/9/2022 16:9; 32.9°C; 36.6%; 26
29/9/2022 16:9; 32.9°C; 36.9%; 21
29/9/2022 16:9; 32.9°C; 37.0%; 35
29/9/2022 16:9; 32.8°C; 37.1%; 31
29/9/2022 16:10; 32.7°C; 37.2%; 21
29/9/2022 16:10; 32.7°C; 37.4%; 23
29/9/2022 16:10; 32.6°C; 37.6%; 17
29/9/2022 16:10; 32.7°C; 37.8%; 17
29/9/2022 16:10; 32.7°C; 37.9%; 22
29/9/2022 16:10; 32.7°C; 38.0%; 18
29/9/2022 16:10; 32.7°C; 38.0%; 30
29/9/2022 16:10; 32.7°C; 37.9%; 34
29/9/2022 16:10; 32.7°C; 37.7%; 32
29/9/2022 16:10; 32.7°C; 37.6%; 38
29/9/2022 16:11; 32.7°C; 37.6%; 39
29/9/2022 16:11; 32.7°C; 37.6%; 39
29/9/2022 16:11; 32.7°C; 37.7%; 39
29/9/2022 16:11; 32.7°C; 37.7%; 39
29/9/2022 16:11; 32.7°C; 37.8%; 39
29/9/2022 16:11; 32.8°C; 37.9%; 39
29/9/2022 16:11; 32.8°C; 37.8%; 39
29/9/2022 16:11; 32.8°C; 37.8%; 39
29/9/2022 16:11; 32.9°C; 37.9%; 39
29/9/2022 16:11; 32.8°C; 37.9%; 39
29/9/2022 16:12; 32.8°C; 37.9%; 39
29/9/2022 16:12; 32.8°C; 37.9%; 39
29/9/2022 16:12; 32.8°C; 38.0%; 39
29/9/2022 16:12; 32.8°C; 38.0%; 39
29/9/2022 16:12; 32.8°C; 38.0%; 38
29/9/2022 16:12; 32.8°C; 38.1%; 39
29/9/2022 16:12; 32.8°C; 37.9%; 39
29/9/2022 16:12; 32.8°C; 37.8%; 39
29/9/2022 16:12; 32.8°C; 37.7%; 39
29/9/2022 16:12; 32.8°C; 37.6%; 38
29/9/2022 16:13; 32.7°C; 37.7%; 38
29/9/2022 16:13; 32.7°C; 37.7%; 38
29/9/2022 16:13; 32.7°C; 37.8%; 38
29/9/2022 16:13; 32.6°C; 37.7%; 36
29/9/2022 16:13; 32.6°C; 37.6%; 23
29/9/2022 16:13; 32.5°C; 37.5%; 24
29/9/2022 16:13; 32.5°C; 37.6%; 36
29/9/2022 16:13; 32.5°C; 37.8%; 42
29/9/2022 16:13; 32.5°C; 37.8%; 40
29/9/2022 16:13; 32.4°C; 37.9%; 40
29/9/2022 16:14; 32.4°C; 38.0%; 44
29/9/2022 16:14; 32.4°C; 38.2%; 34
29/9/2022 16:14; 32.3°C; 38.3%; 38
29/9/2022 16:14; 32.3°C; 38.3%; 35
29/9/2022 16:14; 32.3°C; 38.3%; 34
29/9/2022 16:14; 32.3°C; 38.6%; 33
29/9/2022 16:14; 32.3°C; 38.6%; 36
29/9/2022 16:14; 32.3°C; 38.6%; 45
29/9/2022 16:14; 32.3°C; 38.6%; 34
29/9/2022 16:14; 32.4°C; 38.8%; 35
29/9/2022 16:15; 32.2°C; 38.6%; 45
29/9/2022 16:15; 32.2°C; 38.6%; 34
29/9/2022 16:15; 32.2°C; 38.7%; 35
29/9/2022 16:15; 32.2°C; 38.6%; 42
29/9/2022 16:15; 32.2°C; 38.3%; 42
29/9/2022 16:15; 32.3°C; 38.3%; 43
29/9/2022 16:15; 32.3°C; 38.4%; 43
29/9/2022 16:15; 32.3°C; 38.4%; 43
29/9/2022 16:15; 32.3°C; 38.4%; 43
29/9/2022 16:15; 32.3°C; 38.3%; 43
29/9/2022 16:16; 32.4°C; 38.3%; 43
29/9/2022 16:16; 32.4°C; 38.2%; 42
29/9/2022 16:16; 32.4°C; 38.2%; 35
29/9/2022 16:16; 32.4°C; 38.2%; 36
29/9/2022 16:16; 32.4°C; 38.1%; 33
29/9/2022 16:16; 32.4°C; 38.7%; 31
29/9/2022 16:16; 32.4°C; 38.3%; 30
29/9/2022 16:16; 32.5°C; 38.9%; 32
29/9/2022 16:16; 32.4°C; 38.5%; 29
29/9/2022 16:16; 32.5°C; 39.0%; 32
29/9/2022 16:17; 32.5°C; 38.6%; 32
29/9/2022 16:17; 32.5°C; 38.1%; 31
29/9/2022 16:17; 32.5°C; 38.7%; 31
29/9/2022 16:17; 32.5°C; 37.8%; 28
29/9/2022 16:17; 32.5°C; 38.1%; 30
29/9/2022 16:17; 32.6°C; 38.3%; 28
29/9/2022 16:17; 32.4°C; 38.4%; 32
29/9/2022 16:17; 32.4°C; 38.1%; 30
29/9/2022 16:17; 32.4°C; 39.5%; 30
29/9/2022 16:17; 32.4°C; 38.0%; 29
29/9/2022 16:18; 32.3°C; 38.8%; 29
29/9/2022 16:18; 32.1°C; 37.7%; 27
29/9/2022 16:18; 32.3°C; 43.4%; 28
29/9/2022 16:18; 32.3°C; 39.6%; 29
29/9/2022 16:18; 32.4°C; 39.9%; 25
29/9/2022 16:18; 32.2°C; 44.2%; 29
29/9/2022 16:18; 32.3°C; 38.4%; 34
29/9/2022 16:18; 32.3°C; 38.2%; 31
29/9/2022 16:18; 32.3°C; 38.2%; 32
29/9/2022 16:18; 32.7°C; 42.1%; 30
29/9/2022 16:19; 32.3°C; 42.3%; 30
29/9/2022 16:19; 32.4°C; 39.9%; 29
29/9/2022 16:19; 32.3°C; 39.5%; 33
29/9/2022 16:19; 32.4°C; 38.4%; 53
29/9/2022 16:19; 32.4°C; 38.2%; 48
29/9/2022 16:19; 32.4°C; 38.1%; 52
29/9/2022 16:19; 32.4°C; 38.1%; 53
29/9/2022 16:19; 32.4°C; 38.1%; 47
29/9/2022 16:19; 32.4°C; 38.2%; 38
29/9/2022 16:19; 32.4°C; 38.2%; 35
29/9/2022 16:20; 32.4°C; 38.2%; 27
29/9/2022 16:20; 32.6°C; 45.9%; 26
29/9/2022 16:20; 32.5°C; 42.5%; 30
29/9/2022 16:20; 32.5°C; 39.2%; 30
29/9/2022 16:20; 32.4°C; 40.5%; 27
29/9/2022 16:20; 32.3°C; 39.9%; 38
29/9/2022 16:20; 32.3°C; 38.0%; 38
29/9/2022 16:20; 32.4°C; 38.2%; 38
29/9/2022 16:20; 32.4°C; 38.1%; 38
29/9/2022 16:21; 32.3°C; 38.1%; 38
29/9/2022 16:21; 32.3°C; 38.3%; 38
29/9/2022 16:21; 32.3°C; 38.4%; 35
29/9/2022 16:21; 32.3°C; 38.4%; 39
29/9/2022 16:21; 32.4°C; 38.6%; 39
29/9/2022 16:21; 32.4°C; 38.6%; 38
29/9/2022 16:21; 32.3°C; 38.5%; 41
29/9/2022 16:21; 32.3°C; 38.7%; 38
29/9/2022 16:21; 32.2°C; 38.7%; 38
29/9/2022 16:21; 32.2°C; 39.0%; 38
29/9/2022 16:22; 32.2°C; 39.1%; 38
29/9/2022 16:22; 32.2°C; 39.3%; 38
29/9/2022 16:22; 32.2°C; 39.3%; 37
29/9/2022 16:22; 32.1°C; 39.5%; 37
29/9/2022 16:22; 32.0°C; 39.6%; 36
29/9/2022 16:22; 31.9°C; 39.8%; 37
29/9/2022 16:22; 31.8°C; 40.0%; 36
29/9/2022 16:22; 31.8°C; 40.2%; 35
29/9/2022 16:22; 31.7°C; 40.2%; 33
29/9/2022 16:23; 31.7°C; 55.9%; 23
29/9/2022 16:23; 31.3°C; 64.1%; 44
29/9/2022 16:23; 31.3°C; 41.1%; 35
29/9/2022 16:23; 31.2°C; 41.0%; 26
29/9/2022 16:24; 31.3°C; 41.1%; 33
29/9/2022 16:24; 31.2°C; 41.0%; 37
29/9/2022 16:24; 31.3°C; 41.1%; 38
29/9/2022 16:24; 31.3°C; 41.1%; 38
29/9/2022 16:24; 31.4°C; 41.1%; 39
29/9/2022 16:24; 31.4°C; 41.0%; 39
29/9/2022 16:24; 31.4°C; 41.0%; 39
29/9/2022 16:24; 31.5°C; 41.0%; 40
29/9/2022 16:24; 31.5°C; 41.0%; 40
29/9/2022 16:24; 31.5°C; 40.9%; 40
29/9/2022 16:25; 31.5°C; 40.9%; 40
29/9/2022 16:25; 31.5°C; 40.9%; 40
29/9/2022 16:25; 31.5°C; 41.0%; 40
29/9/2022 16:25; 31.5°C; 41.0%; 40
29/9/2022 16:25; 31.5°C; 41.0%; 40
29/9/2022 16:25; 31.5°C; 41.0%; 40
29/9/2022 16:25; 31.5°C; 41.0%; 41
29/9/2022 16:25; 31.5°C; 41.0%; 40
29/9/2022 16:25; 31.6°C; 41.0%; 41
29/9/2022 16:25; 31.6°C; 41.0%; 41
29/9/2022 16:26; 31.6°C; 40.9%; 41
29/9/2022 16:26; 31.7°C; 41.0%; 41
29/9/2022 16:26; 31.7°C; 40.9%; 41
29/9/2022 16:26; 31.7°C; 40.7%; 41
29/9/2022 16:26; 31.8°C; 40.6%; 41
29/9/2022 16:26; 31.8°C; 40.6%; 41
29/9/2022 16:26; 31.8°C; 40.6%; 42
29/9/2022 16:26; 31.8°C; 40.6%; 42
29/9/2022 16:26; 31.8°C; 40.6%; 42
29/9/2022 16:26; 31.8°C; 40.6%; 42
29/9/2022 16:27; 31.9°C; 40.6%; 41
29/9/2022 16:27; 31.8°C; 40.6%; 42
29/9/2022 16:27; 31.9°C; 40.6%; 42
29/9/2022 16:27; 31.8°C; 40.5%; 43
29/9/2022 16:27; 31.8°C; 40.6%; 42
29/9/2022 16:27; 31.8°C; 40.7%; 43
29/9/2022 16:27; 31.8°C; 40.7%; 43
29/9/2022 16:27; 31.9°C; 40.7%; 44
29/9/2022 16:27; 31.9°C; 40.7%; 44
29/9/2022 16:27; 31.9°C; 40.7%; 44
29/9/2022 16:28; 31.9°C; 40.6%; 44
29/9/2022 16:28; 32.0°C; 40.5%; 44
29/9/2022 16:28; 32.0°C; 40.4%; 45
29/9/2022 16:28; 32.0°C; 40.3%; 45
29/9/2022 16:28; 32.0°C; 40.2%; 45
29/9/2022 16:28; 32.0°C; 40.3%; 45
29/9/2022 16:28; 32.1°C; 40.4%; 45
29/9/2022 16:28; 32.1°C; 40.4%; 46
29/9/2022 16:28; 32.1°C; 40.3%; 47
29/9/2022 16:28; 32.1°C; 40.2%; 47
29/9/2022 16:29; 32.1°C; 40.1%; 47
29/9/2022 16:29; 32.2°C; 40.1%; 47
29/9/2022 16:29; 32.2°C; 40.0%; 48
29/9/2022 16:29; 32.2°C; 40.0%; 45
29/9/2022 16:29; 32.2°C; 39.9%; 48
29/9/2022 16:29; 32.2°C; 39.8%; 47
29/9/2022 16:29; 32.2°C; 39.8%; 48
29/9/2022 16:29; 32.2°C; 39.8%; 48
29/9/2022 16:29; 32.2°C; 39.8%; 48
29/9/2022 16:29; 32.2°C; 39.9%; 48
29/9/2022 16:30; 32.3°C; 40.0%; 48
29/9/2022 16:30; 32.3°C; 39.9%; 49
29/9/2022 16:30; 32.4°C; 39.9%; 50
29/9/2022 16:30; 32.4°C; 39.8%; 50
29/9/2022 16:30; 32.4°C; 39.8%; 51
29/9/2022 16:30; 32.5°C; 39.9%; 52
29/9/2022 16:30; 32.5°C; 39.9%; 52
29/9/2022 16:30; 32.6°C; 40.0%; 53
29/9/2022 16:30; 32.7°C; 40.0%; 53
29/9/2022 16:30; 32.8°C; 40.1%; 55
29/9/2022 16:31; 32.9°C; 40.0%; 55
29/9/2022 16:31; 33.0°C; 39.8%; 56
29/9/2022 16:31; 33.2°C; 39.6%; 56
29/9/2022 16:31; 33.3°C; 39.3%; 56
29/9/2022 16:31; 33.5°C; 39.1%; 56
29/9/2022 16:31; 33.6°C; 38.8%; 56
29/9/2022 16:31; 33.7°C; 38.6%; 56
29/9/2022 16:31; 33.9°C; 38.5%; 56
29/9/2022 16:31; 34.0°C; 38.3%; 56
29/9/2022 16:31; 34.1°C; 38.1%; 55
29/9/2022 16:32; 34.3°C; 38.1%; 56
29/9/2022 16:32; 34.4°C; 37.6%; 56
29/9/2022 16:32; 34.5°C; 37.2%; 56
29/9/2022 16:32; 34.5°C; 36.9%; 56
29/9/2022 16:32; 34.6°C; 36.7%; 56
29/9/2022 16:32; 34.6°C; 36.6%; 56
29/9/2022 16:32; 34.7°C; 36.6%; 56
29/9/2022 16:32; 34.8°C; 36.6%; 57
29/9/2022 16:32; 34.8°C; 36.4%; 56
29/9/2022 16:32; 34.9°C; 36.3%; 56
29/9/2022 16:33; 34.9°C; 36.1%; 56
29/9/2022 16:33; 35.0°C; 36.1%; 57
29/9/2022 16:33; 35.1°C; 36.1%; 57
29/9/2022 16:33; 35.1°C; 36.0%; 56
29/9/2022 16:33; 35.2°C; 35.9%; 57
29/9/2022 16:33; 35.2°C; 35.7%; 56
29/9/2022 16:33; 35.3°C; 35.7%; 56
29/9/2022 16:33; 35.3°C; 35.6%; 57
29/9/2022 16:33; 35.4°C; 35.5%; 56
29/9/2022 16:33; 35.4°C; 35.4%; 56
29/9/2022 16:34; 35.5°C; 35.4%; 55
29/9/2022 16:34; 35.5°C; 35.1%; 55
29/9/2022 16:34; 35.5°C; 35.1%; 54
29/9/2022 16:34; 35.5°C; 35.0%; 55
29/9/2022 16:34; 35.4°C; 34.9%; 55
29/9/2022 16:34; 35.4°C; 34.9%; 55
29/9/2022 16:34; 35.4°C; 34.9%; 55
29/9/2022 16:34; 35.5°C; 34.8%; 55
29/9/2022 16:34; 35.6°C; 34.9%; 56
29/9/2022 16:34; 35.6°C; 34.7%; 56
29/9/2022 16:35; 35.6°C; 34.6%; 56
29/9/2022 16:35; 35.7°C; 34.6%; 56
29/9/2022 16:35; 35.7°C; 34.6%; 56
29/9/2022 16:35; 35.8°C; 34.7%; 56
29/9/2022 16:35; 35.8°C; 34.8%; 56
29/9/2022 16:35; 35.9°C; 35.0%; 56
29/9/2022 16:35; 35.9°C; 34.9%; 56
29/9/2022 16:35; 35.9°C; 34.9%; 56
29/9/2022 16:35; 35.8°C; 34.7%; 56
29/9/2022 16:35; 35.7°C; 34.8%; 56
29/9/2022 16:36; 35.7°C; 34.6%; 55
29/9/2022 16:36; 35.6°C; 34.5%; 56
29/9/2022 16:36; 35.7°C; 34.6%; 56
29/9/2022 16:36; 35.7°C; 34.6%; 55
29/9/2022 16:36; 35.6°C; 34.7%; 56
29/9/2022 16:36; 35.7°C; 34.9%; 55
29/9/2022 16:36; 35.7°C; 34.9%; 55
29/9/2022 16:36; 35.7°C; 34.8%; 55
29/9/2022 16:36; 35.7°C; 34.9%; 55
29/9/2022 16:36; 35.7°C; 34.8%; 56
29/9/2022 16:37; 35.7°C; 34.7%; 56
29/9/2022 16:37; 35.7°C; 34.6%; 56
29/9/2022 16:37; 35.8°C; 34.7%; 56
29/9/2022 16:37; 35.9°C; 34.6%; 55
29/9/2022 16:37; 35.9°C; 34.5%; 55
29/9/2022 16:37; 36.0°C; 34.3%; 55
29/9/2022 16:37; 36.0°C; 34.0%; 55
29/9/2022 16:37; 36.0°C; 33.8%; 55
29/9/2022 16:37; 36.0°C; 33.6%; 55
29/9/2022 16:37; 35.9°C; 33.4%; 54
29/9/2022 16:38; 35.8°C; 33.3%; 54
29/9/2022 16:38; 35.7°C; 33.4%; 53
29/9/2022 16:38; 35.6°C; 33.6%; 53
29/9/2022 16:38; 35.5°C; 33.8%; 54
29/9/2022 16:38; 35.5°C; 34.0%; 54
29/9/2022 16:38; 35.5°C; 34.3%; 55
29/9/2022 16:38; 35.4°C; 34.5%; 54
29/9/2022 16:38; 35.3°C; 34.5%; 54
29/9/2022 16:38; 35.3°C; 34.4%; 55
29/9/2022 16:38; 35.2°C; 34.5%; 54
29/9/2022 16:39; 35.2°C; 34.7%; 54
29/9/2022 16:39; 35.2°C; 34.8%; 55
29/9/2022 16:39; 35.2°C; 34.9%; 55
29/9/2022 16:39; 35.2°C; 35.0%; 55
29/9/2022 16:39; 35.2°C; 35.2%; 54
29/9/2022 16:39; 35.2°C; 35.2%; 54
29/9/2022 16:39; 35.3°C; 35.2%; 55
29/9/2022 16:39; 35.3°C; 35.1%; 54
29/9/2022 16:39; 35.3°C; 35.0%; 54
29/9/2022 16:39; 35.4°C; 35.0%; 54
29/9/2022 16:40; 35.5°C; 34.8%; 54
29/9/2022 16:40; 35.5°C; 34.8%; 54
29/9/2022 16:40; 35.6°C; 34.8%; 53
29/9/2022 16:40; 35.5°C; 34.5%; 54
29/9/2022 16:40; 35.6°C; 34.4%; 54
29/9/2022 16:40; 35.6°C; 34.4%; 54
29/9/2022 16:40; 35.6°C; 34.3%; 53
29/9/2022 16:40; 35.6°C; 34.3%; 52
29/9/2022 16:40; 35.6°C; 34.1%; 53
29/9/2022 16:40; 35.7°C; 34.0%; 53
29/9/2022 16:41; 35.7°C; 33.9%; 53
29/9/2022 16:41; 35.7°C; 33.9%; 52
29/9/2022 16:41; 35.7°C; 33.9%; 52
29/9/2022 16:41; 35.6°C; 33.9%; 51
29/9/2022 16:41; 35.5°C; 33.9%; 52
29/9/2022 16:41; 35.5°C; 34.2%; 50
29/9/2022 16:41; 35.4°C; 33.8%; 51
29/9/2022 16:41; 35.3°C; 33.8%; 50
29/9/2022 16:41; 35.2°C; 33.8%; 50
29/9/2022 16:41; 35.2°C; 34.0%; 50
29/9/2022 16:42; 35.2°C; 34.2%; 50
29/9/2022 16:42; 35.1°C; 34.3%; 50
29/9/2022 16:42; 35.0°C; 34.4%; 50
29/9/2022 16:42; 34.9°C; 34.5%; 48
29/9/2022 16:42; 34.9°C; 34.7%; 48
29/9/2022 16:42; 34.8°C; 34.7%; 48
29/9/2022 16:42; 34.8°C; 34.9%; 49
29/9/2022 16:42; 34.8°C; 35.0%; 48
29/9/2022 16:42; 34.8°C; 35.0%; 48
29/9/2022 16:42; 34.7°C; 35.0%; 47
29/9/2022 16:43; 34.7°C; 35.0%; 47
29/9/2022 16:43; 34.7°C; 35.0%; 47
29/9/2022 16:43; 34.6°C; 35.0%; 48
29/9/2022 16:43; 34.5°C; 35.1%; 47
29/9/2022 16:43; 34.5°C; 35.2%; 47
29/9/2022 16:43; 34.4°C; 35.1%; 47
29/9/2022 16:43; 34.3°C; 35.1%; 47
29/9/2022 16:43; 34.2°C; 35.1%; 46
29/9/2022 16:43; 34.1°C; 35.1%; 46
29/9/2022 16:43; 34.1°C; 35.3%; 46
29/9/2022 16:44; 34.1°C; 35.4%; 47
29/9/2022 16:44; 34.1°C; 35.5%; 46
29/9/2022 16:44; 34.1°C; 35.5%; 46
29/9/2022 16:44; 34.0°C; 35.5%; 46
29/9/2022 16:44; 33.9°C; 35.5%; 46
29/9/2022 16:44; 33.9°C; 35.5%; 46
29/9/2022 16:44; 33.9°C; 35.5%; 46
29/9/2022 16:44; 33.9°C; 35.6%; 46
29/9/2022 16:44; 33.8°C; 35.7%; 45
29/9/2022 16:44; 33.8°C; 35.9%; 46
29/9/2022 16:45; 33.8°C; 36.0%; 46
29/9/2022 16:45; 33.8°C; 36.2%; 45
29/9/2022 16:45; 33.8°C; 36.3%; 46
29/9/2022 16:45; 33.8°C; 36.3%; 45
29/9/2022 16:45; 33.7°C; 36.3%; 45
29/9/2022 16:45; 33.7°C; 36.4%; 45
29/9/2022 16:45; 33.7°C; 36.4%; 45
29/9/2022 16:45; 33.7°C; 36.5%; 45
29/9/2022 16:45; 33.7°C; 36.6%; 45
29/9/2022 16:45; 33.7°C; 36.6%; 45
29/9/2022 16:46; 33.7°C; 36.5%; 44
29/9/2022 16:46; 33.7°C; 36.5%; 45
29/9/2022 16:46; 33.7°C; 36.6%; 45
29/9/2022 16:46; 33.7°C; 36.6%; 45
29/9/2022 16:46; 33.7°C; 36.6%; 44
29/9/2022 16:46; 33.7°C; 36.5%; 44
29/9/2022 16:46; 33.6°C; 36.4%; 44
29/9/2022 16:46; 33.6°C; 36.5%; 45
29/9/2022 16:46; 33.5°C; 36.4%; 43
29/9/2022 16:46; 33.5°C; 36.7%; 43
29/9/2022 16:47; 33.4°C; 37.1%; 44
29/9/2022 16:47; 33.4°C; 37.9%; 44
29/9/2022 16:47; 33.3°C; 37.4%; 43
29/9/2022 16:47; 33.2°C; 37.5%; 44
29/9/2022 16:47; 33.3°C; 38.5%; 44
29/9/2022 16:47; 33.2°C; 38.5%; 44
